FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDel15,ArrDelay,ArrDel15,Cancelled,CancellationCode,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2023-07-06,United,N111XX,8934,ATL,CityName,State,MIA,CityName,State,0,0,0,0,0,,184,557,0,0,0,0,0
2023-07-06,United,N213XX,2404,LAX,CityName,State,BOS,CityName,State,60,1,51,1,0,,150,1454,51,0,0,0,0
2023-07-06,Southwest,N444XX,5672,BOS,CityName,State,DFW,CityName,State,0,0,-6,0,0,,228,902,0,0,0,0,0
2023-07-06,JetBlue,N729XX,4071,DFW,CityName,State,ATL,CityName,State,15,1,10,0,0,,65,1763,0,0,0,0,0
2023-07-06,Southwest,N276XX,5013,DFW,CityName,State,ATL,CityName,State,0,0,-8,0,0,,337,2086,0,0,0,0,0
2023-07-07,Southwest,N266XX,8540,DFW,CityName,State,DFW,CityName,State,30,1,33,1,0,,190,1361,0,0,33,0,0
2023-07-07,Southwest,N413XX,8802,MIA,CityName,State,BOS,CityName,State,0,0,7,0,0,,50,2100,0,0,0,0,0
2023-07-07,Delta,N218XX,6451,SEA,CityName,State,MIA,CityName,State,120,1,124,1,0,,275,273,0,0,0,0,124
2023-07-07,Delta,N118XX,214,MIA,CityName,State,SFO,CityName,State,0,0,-6,0,0,,324,1842,0,0,0,0,0
2023-07-07,Delta,N708XX,1224,SFO,CityName,State,ATL,CityName,State,60,1,63,1,0,,325,1233,0,0,63,0,0
2023-07-07,Southwest,N208XX,997,BOS,CityName,State,ATL,CityName,State,30,1,28,1,0,,264,1683,28,0,0,0,0
2023-07-07,Southwest,N993XX,5959,DEN,CityName,State,JFK,CityName,State,0,0,9,0,0,,102,210,0,0,0,0,0
2023-07-07,American,N633XX,6198,SFO,CityName,State,DEN,CityName,State,15,1,13,0,0,,87,2299,0,0,0,0,0
2023-07-07,United,N907XX,2130,MIA,CityName,State,DFW,CityName,State,0,0,-10,0,0,,52,823,0,0,0,0,0
2023-07-07,Southwest,N963XX,8797,DFW,CityName,State,SEA,CityName,State,15,1,11,0,0,,165,593,0,0,0,0,0
2023-07-07,JetBlue,N916XX,9426,ORD,CityName,State,DEN,CityName,State,0,0,9,0,0,,269,2992,0,0,0,0,0
2023-07-07,Delta,N162XX,293,BOS,CityName,State,LAX,CityName,State,0,0,10,0,0,,268,1391,0,0,0,0,0
2023-07-07,JetBlue,N518XX,1174,SEA,CityName,State,LAX,CityName,State,0,0,2,0,0,,193,1275,0,0,0,0,0
2023-07-07,Southwest,N560XX,3055,ORD,CityName,State,JFK,CityName,State,0,0,-1,0,0,,288,1933,0,0,0,0,0
2023-07-07,Delta,N158XX,406,ATL,CityName,State,BOS,CityName,State,0,0,2,0,0,,195,2439,0,0,0,0,0
2023-07-07,United,N967XX,855,DEN,CityName,State,BOS,CityName,State,0,0,8,0,0,,266,2061,0,0,0,0,0
2023-07-07,Southwest,N395XX,4776,LAX,CityName,State,BOS,CityName,State,0,0,-8,0,0,,141,1279,0,0,0,0,0
2023-07-07,Southwest,N444XX,4191,SFO,CityName,State,DFW,CityName,State,0,0,-4,0,0,,215,970,0,0,0,0,0
2023-07-07,Delta,N817XX,1556,SFO,CityName,State,BOS,CityName,State,45,1,44,1,0,,355,2299,44,0,0,0,0
2023-07-07,Southwest,N789XX,2970,MIA,CityName,State,SFO,CityName,State,0,0,-6,0,0,,178,633,0,0,0,0,0
2023-07-08,Delta,N400XX,4973,ORD,CityName,State,DFW,CityName,State,0,0,7,0,0,,210,243,0,0,0,0,0
2023-07-08,JetBlue,N237XX,1719,SFO,CityName,State,ORD,CityName,State,30,1,22,1,0,,167,167,0,0,22,0,0
2023-07-08,JetBlue,N606XX,4299,MIA,CityName,State,BOS,CityName,State,0,0,-5,0,0,,123,2058,0,0,0,0,0
2023-07-08,JetBlue,N979XX,7830,SEA,CityName,State,DFW,CityName,State,45,1,32,1,0,,354,2330,0,0,32,0,0
2023-07-08,JetBlue,N222XX,1084,DEN,CityName,State,DFW,CityName,State,0,0,1,0,0,,178,459,0,0,0,0,0
2023-07-08,JetBlue,N260XX,3482,BOS,CityName,State,SEA,CityName,State,0,0,-12,0,0,,122,1064,0,0,0,0,0
2023-07-08,American,N445XX,972,DFW,CityName,State,LAX,CityName,State,15,1,20,1,0,,233,1804,0,0,0,0,20
2023-07-08,Delta,N544XX,1244,BOS,CityName,State,ATL,CityName,State,0,0,4,0,0,,183,2123,0,0,0,0,0
2023-07-08,American,N148XX,241,LAX,CityName,State,SFO,CityName,State,0,0,3,0,0,,273,2665,0,0,0,0,0
2023-07-08,United,N432XX,7891,LAX,CityName,State,MIA,CityName,State,0,0,-3,0,0,,195,2215,0,0,0,0,0
2023-07-08,American,N180XX,7837,SFO,CityName,State,SFO,CityName,State,0,0,-13,0,0,,202,2853,0,0,0,0,0
2023-07-08,Southwest,N646XX,122,DFW,CityName,State,BOS,CityName,State,0,0,-8,0,0,,189,1283,0,0,0,0,0
2023-07-08,JetBlue,N538XX,5168,SFO,CityName,State,ORD,CityName,State,15,1,16,1,0,,244,1888,16,0,0,0,0
2023-07-09,JetBlue,N960XX,7823,SEA,CityName,State,DFW,CityName,State,0,0,10,0,0,,51,1787,0,0,0,0,0
2023-07-09,JetBlue,N540XX,8181,ATL,CityName,State,ATL,CityName,State,0,0,-10,0,0,,347,2180,0,0,0,0,0
2023-07-09,Southwest,N619XX,6410,SEA,CityName,State,ORD,CityName,State,0,0,4,0,0,,341,2409,0,0,0,0,0
2023-07-09,JetBlue,N762XX,7266,SFO,CityName,State,ATL,CityName,State,0,0,-11,0,0,,249,1347,0,0,0,0,0
2023-07-09,American,N419XX,3030,BOS,CityName,State,BOS,CityName,State,0,0,9,0,0,,96,1893,0,0,0,0,0
2023-07-09,Delta,N800XX,6965,ORD,CityName,State,MIA,CityName,State,0,0,-9,0,0,,74,2779,0,0,0,0,0
2023-07-09,American,N660XX,8684,BOS,CityName,State,LAX,CityName,State,30,1,30,1,0,,318,303,30,0,0,0,0
2023-07-10,Southwest,N957XX,6426,DEN,CityName,State,MIA,CityName,State,0,0,0,0,1,A,266,1811,0,0,0,0,0
2023-07-10,Southwest,N866XX,4797,LAX,CityName,State,ATL,CityName,State,15,1,5,0,0,,250,2302,0,0,0,0,0
2023-07-10,Southwest,N183XX,6533,BOS,CityName,State,ORD,CityName,State,0,0,-2,0,0,,270,316,0,0,0,0,0
2023-07-10,American,N183XX,4191,MIA,CityName,State,JFK,CityName,State,0,0,-7,0,0,,306,2221,0,0,0,0,0
2023-07-10,American,N445XX,7533,ORD,CityName,State,MIA,CityName,State,15,1,18,1,0,,283,832,18,0,0,0,0
2023-07-10,JetBlue,N830XX,6958,JFK,CityName,State,DFW,CityName,State,0,0,-10,0,0,,349,1683,0,0,0,0,0
2023-07-10,United,N840XX,8232,DFW,CityName,State,JFK,CityName,State,0,0,2,0,0,,176,1898,0,0,0,0,0
2023-07-10,Delta,N233XX,1075,ORD,CityName,State,SFO,CityName,State,0,0,-2,0,0,,161,1143,0,0,0,0,0
2023-07-10,Delta,N987XX,1257,DEN,CityName,State,ATL,CityName,State,15,1,16,1,0,,179,2615,0,0,16,0,0
2023-07-10,United,N604XX,4914,DFW,CityName,State,DFW,CityName,State,0,0,-9,0,0,,350,421,0,0,0,0,0
2023-07-10,Delta,N596XX,102,MIA,CityName,State,ATL,CityName,State,0,0,2,0,0,,132,2720,0,0,0,0,0
2023-07-10,Delta,N522XX,2944,MIA,CityName,State,JFK,CityName,State,0,0,-14,0,0,,228,1515,0,0,0,0,0
2023-07-10,American,N993XX,5247,MIA,CityName,State,ORD,CityName,State,0,0,7,0,0,,341,704,0,0,0,0,0
2023-07-10,JetBlue,N331XX,8310,ATL,CityName,State,LAX,CityName,State,0,0,-10,0,0,,93,983,0,0,0,0,0
2023-07-10,American,N680XX,4368,JFK,CityName,State,LAX,CityName,State,0,0,-12,0,0,,125,1256,0,0,0,0,0
2023-07-10,Delta,N774XX,8766,DEN,CityName,State,SFO,CityName,State,0,0,-4,0,0,,300,1337,0,0,0,0,0
2023-07-10,American,N848XX,1867,ORD,CityName,State,SFO,CityName,State,0,0,5,0,0,,332,2013,0,0,0,0,0
2023-07-11,JetBlue,N933XX,5422,ORD,CityName,State,DEN,CityName,State,15,1,19,1,0,,87,262,19,0,0,0,0
2023-07-11,Delta,N204XX,9324,BOS,CityName,State,DEN,CityName,State,0,0,-9,0,0,,293,2712,0,0,0,0,0
2023-07-11,United,N385XX,9824,SFO,CityName,State,MIA,CityName,State,0,0,-12,0,0,,216,2576,0,0,0,0,0
2023-07-11,Delta,N585XX,8463,JFK,CityName,State,SEA,CityName,State,0,0,10,0,0,,118,1412,0,0,0,0,0
2023-07-11,Delta,N437XX,380,JFK,CityName,State,DFW,CityName,State,15,1,1,0,0,,150,1245,0,0,0,0,0
2023-07-11,Delta,N725XX,9690,SEA,CityName,State,ATL,CityName,State,0,0,4,0,0,,294,1713,0,0,0,0,0
2023-07-11,Delta,N567XX,2804,DEN,CityName,State,DEN,CityName,State,0,0,5,0,0,,250,284,0,0,0,0,0
2023-07-11,United,N606XX,4831,LAX,CityName,State,MIA,CityName,State,0,0,10,0,0,,273,569,0,0,0,0,0
2023-07-11,American,N397XX,5219,BOS,CityName,State,SFO,CityName,State,0,0,-5,0,0,,211,450,0,0,0,0,0
2023-07-11,JetBlue,N497XX,6971,BOS,CityName,State,LAX,CityName,State,0,0,-6,0,0,,335,1104,0,0,0,0,0
2023-07-11,JetBlue,N396XX,3825,LAX,CityName,State,ORD,CityName,State,0,0,0,0,0,,256,2435,0,0,0,0,0
2023-07-11,United,N679XX,8903,DFW,CityName,State,ATL,CityName,State,0,0,-12,0,0,,283,2760,0,0,0,0,0
2023-07-12,United,N998XX,1097,JFK,CityName,State,MIA,CityName,State,0,0,9,0,0,,97,900,0,0,0,0,0
2023-07-12,Delta,N216XX,2583,DEN,CityName,State,SFO,CityName,State,0,0,-10,0,0,,151,1775,0,0,0,0,0
2023-07-12,American,N113XX,1806,LAX,CityName,State,SFO,CityName,State,0,0,-12,0,0,,306,530,0,0,0,0,0
2023-07-12,American,N829XX,177,BOS,CityName,State,LAX,CityName,State,0,0,-6,0,0,,90,2887,0,0,0,0,0
2023-07-12,JetBlue,N817XX,4992,SEA,CityName,State,SFO,CityName,State,0,0,10,0,0,,76,2064,0,0,0,0,0
2023-07-12,American,N282XX,2425,DFW,CityName,State,LAX,CityName,State,15,1,14,0,0,,257,2872,0,0,0,0,0
2023-07-12,Delta,N338XX,2504,MIA,CityName,State,SFO,CityName,State,0,0,5,0,0,,330,1829,0,0,0,0,0
2023-07-12,Delta,N878XX,254,JFK,CityName,State,MIA,CityName,State,0,0,-5,0,0,,210,2073,0,0,0,0,0
2023-07-12,JetBlue,N700XX,8601,ATL,CityName,State,DEN,CityName,State,0,0,-11,0,0,,54,1634,0,0,0,0,0
2023-07-12,Delta,N868XX,7375,BOS,CityName,State,SFO,CityName,State,0,0,-12,0,0,,120,1566,0,0,0,0,0
2023-07-12,Delta,N502XX,2566,SEA,CityName,State,SFO,CityName,State,0,0,6,0,0,,125,298,0,0,0,0,0
2023-07-12,Delta,N755XX,5449,SFO,CityName,State,DFW,CityName,State,0,0,-7,0,0,,263,1929,0,0,0,0,0
2023-07-12,JetBlue,N334XX,2004,LAX,CityName,State,BOS,CityName,State,0,0,4,0,0,,90,597,0,0,0,0,0
2023-07-12,JetBlue,N333XX,3485,DEN,CityName,State,LAX,CityName,State,30,1,24,1,0,,46,2407,0,24,0,0,0
2023-07-12,United,N733XX,7072,LAX,CityName,State,LAX,CityName,State,0,0,4,0,0,,252,1815,0,0,0,0,0
2023-07-12,Delta,N971XX,7794,JFK,CityName,State,ORD,CityName,State,0,0,-10,0,0,,336,2368,0,0,0,0,0
2023-07-12,United,N519XX,4491,DEN,CityName,State,BOS,CityName,State,0,0,-3,0,0,,340,2389,0,0,0,0,0
2023-07-12,JetBlue,N124XX,5550,SFO,CityName,State,SEA,CityName,State,0,0,1,0,0,,109,1071,0,0,0,0,0
2023-07-12,United,N834XX,6767,ATL,CityName,State,DFW,CityName,State,0,0,-11,0,0,,122,1908,0,0,0,0,0
2023-07-13,Southwest,N116XX,3774,MIA,CityName,State,MIA,CityName,State,0,0,5,0,0,,163,2134,0,0,0,0,0
2023-07-13,United,N650XX,6602,ATL,CityName,State,SFO,CityName,State,45,1,48,1,0,,62,2310,48,0,0,0,0
2023-07-13,United,N259XX,4450,LAX,CityName,State,BOS,CityName,State,30,1,17,1,0,,192,1131,17,0,0,0,0
2023-07-13,Southwest,N329XX,1107,SFO,CityName,State,MIA,CityName,State,15,1,19,1,0,,209,2440,0,19,0,0,0
2023-07-13,American,N379XX,2903,DEN,CityName,State,SFO,CityName,State,60,1,63,1,0,,263,1335,0,63,0,0,0
2023-07-13,American,N346XX,6479,SFO,CityName,State,DEN,CityName,State,0,0,10,0,0,,191,1272,0,0,0,0,0
2023-07-13,Delta,N157XX,2354,DFW,CityName,State,ATL,CityName,State,0,0,8,0,0,,250,1687,0,0,0,0,0
2023-07-13,Southwest,N235XX,420,DFW,CityName,State,LAX,CityName,State,60,1,50,1,0,,326,2157,0,50,0,0,0
2023-07-13,JetBlue,N226XX,6801,ORD,CityName,State,DEN,CityName,State,0,0,4,0,0,,73,1997,0,0,0,0,0
2023-07-13,American,N147XX,612,DFW,CityName,State,MIA,CityName,State,0,0,-2,0,0,,289,752,0,0,0,0,0
2023-07-14,JetBlue,N838XX,9580,SEA,CityName,State,SFO,CityName,State,45,1,46,1,0,,115,2534,46,0,0,0,0
2023-07-14,United,N857XX,5556,JFK,CityName,State,DFW,CityName,State,0,0,2,0,0,,115,1856,0,0,0,0,0
2023-07-14,United,N777XX,7810,SFO,CityName,State,ORD,CityName,State,0,0,10,0,0,,241,2252,0,0,0,0,0
2023-07-14,United,N730XX,155,ORD,CityName,State,DEN,CityName,State,0,0,-3,0,0,,158,2774,0,0,0,0,0
2023-07-14,JetBlue,N523XX,8021,DFW,CityName,State,JFK,CityName,State,0,0,0,0,0,,192,819,0,0,0,0,0
2023-07-14,United,N703XX,4181,LAX,CityName,State,LAX,CityName,State,0,0,0,0,1,A,211,2429,0,0,0,0,0
2023-07-14,American,N605XX,7029,DEN,CityName,State,ORD,CityName,State,15,1,0,0,1,A,149,1578,0,0,0,0,0
2023-07-14,American,N851XX,7573,BOS,CityName,State,ORD,CityName,State,0,0,-1,0,0,,297,2667,0,0,0,0,0
2023-07-14,Southwest,N500XX,4557,BOS,CityName,State,LAX,CityName,State,0,0,-10,0,0,,86,648,0,0,0,0,0
2023-07-14,United,N181XX,5441,ATL,CityName,State,ORD,CityName,State,0,0,-6,0,0,,135,231,0,0,0,0,0
2023-07-14,American,N623XX,6924,SFO,CityName,State,DEN,CityName,State,0,0,-6,0,0,,281,1792,0,0,0,0,0
2023-07-14,JetBlue,N924XX,3381,MIA,CityName,State,LAX,CityName,State,0,0,-13,0,0,,153,195,0,0,0,0,0
2023-07-15,Delta,N286XX,9503,JFK,CityName,State,MIA,CityName,State,0,0,4,0,0,,222,1947,0,0,0,0,0
2023-07-15,JetBlue,N900XX,6324,SFO,CityName,State,ATL,CityName,State,0,0,-4,0,0,,344,2959,0,0,0,0,0
2023-07-15,Southwest,N942XX,9625,MIA,CityName,State,JFK,CityName,State,15,1,6,0,0,,291,963,0,0,0,0,0
2023-07-15,Delta,N816XX,3810,JFK,CityName,State,SEA,CityName,State,0,0,-1,0,0,,316,978,0,0,0,0,0
2023-07-15,American,N854XX,3755,SFO,CityName,State,DEN,CityName,State,45,1,40,1,0,,340,1872,40,0,0,0,0
2023-07-15,United,N297XX,9500,BOS,CityName,State,SEA,CityName,State,0,0,5,0,0,,320,1344,0,0,0,0,0
2023-07-15,Delta,N928XX,6784,DFW,CityName,State,DEN,CityName,State,0,0,-4,0,0,,133,1264,0,0,0,0,0
2023-07-15,JetBlue,N521XX,3694,MIA,CityName,State,SFO,CityName,State,0,0,2,0,0,,198,930,0,0,0,0,0
2023-07-15,American,N344XX,1939,SEA,CityName,State,BOS,CityName,State,0,0,6,0,0,,142,521,0,0,0,0,0
2023-07-15,Delta,N330XX,4251,DFW,CityName,State,ATL,CityName,State,60,1,68,1,0,,188,2286,0,0,68,0,0
2023-07-16,Southwest,N705XX,9605,DEN,CityName,State,LAX,CityName,State,0,0,-6,0,0,,278,1340,0,0,0,0,0
2023-07-16,JetBlue,N490XX,7812,LAX,CityName,State,MIA,CityName,State,30,1,22,1,0,,178,423,22,0,0,0,0
2023-07-16,JetBlue,N228XX,6854,LAX,CityName,State,LAX,CityName,State,0,0,10,0,0,,150,556,0,0,0,0,0
2023-07-16,American,N714XX,5678,SEA,CityName,State,ORD,CityName,State,30,1,26,1,0,,239,2018,0,0,0,0,26
2023-07-16,JetBlue,N166XX,4116,MIA,CityName,State,SFO,CityName,State,0,0,-9,0,0,,180,2550,0,0,0,0,0
2023-07-16,Southwest,N283XX,3370,MIA,CityName,State,SFO,CityName,State,0,0,2,0,0,,168,1894,0,0,0,0,0
2023-07-16,Delta,N985XX,5589,SEA,CityName,State,SFO,CityName,State,0,0,2,0,0,,158,2927,0,0,0,0,0
2023-07-16,Delta,N489XX,5159,DEN,CityName,State,DEN,CityName,State,240,1,244,1,0,,135,514,244,0,0,0,0
2023-07-16,United,N259XX,2112,BOS,CityName,State,JFK,CityName,State,0,0,-8,0,0,,123,532,0,0,0,0,0
2023-07-16,Delta,N558XX,7927,DFW,CityName,State,ORD,CityName,State,240,1,247,1,0,,284,529,247,0,0,0,0
2023-07-16,Southwest,N127XX,7534,DFW,CityName,State,DEN,CityName,State,30,1,26,1,0,,78,1243,0,0,26,0,0
2023-07-16,JetBlue,N331XX,7944,DEN,CityName,State,JFK,CityName,State,45,1,50,1,0,,254,2358,0,0,50,0,0
2023-07-16,Southwest,N556XX,1404,ATL,CityName,State,JFK,CityName,State,0,0,-3,0,0,,323,1139,0,0,0,0,0
2023-07-17,United,N320XX,7610,ORD,CityName,State,LAX,CityName,State,45,1,32,1,0,,297,1706,32,0,0,0,0
2023-07-17,JetBlue,N412XX,3760,SEA,CityName,State,DEN,CityName,State,0,0,-1,0,0,,343,1432,0,0,0,0,0
2023-07-17,United,N463XX,7804,BOS,CityName,State,SEA,CityName,State,0,0,5,0,0,,224,2218,0,0,0,0,0
2023-07-17,Delta,N222XX,7862,ORD,CityName,State,DEN,CityName,State,0,0,4,0,0,,220,2877,0,0,0,0,0
2023-07-17,JetBlue,N697XX,1975,JFK,CityName,State,DEN,CityName,State,0,0,2,0,0,,324,373,0,0,0,0,0
2023-07-17,American,N432XX,9854,BOS,CityName,State,DFW,CityName,State,0,0,-2,0,0,,350,855,0,0,0,0,0
2023-07-17,American,N236XX,4943,DEN,CityName,State,BOS,CityName,State,0,0,9,0,0,,179,1613,0,0,0,0,0
2023-07-17,Southwest,N370XX,5582,DFW,CityName,State,SEA,CityName,State,0,0,3,0,0,,84,2381,0,0,0,0,0
2023-07-17,JetBlue,N709XX,1456,SFO,CityName,State,BOS,CityName,State,30,1,25,1,0,,334,1069,0,25,0,0,0
2023-07-17,JetBlue,N629XX,1211,ORD,CityName,State,JFK,CityName,State,30,1,31,1,0,,178,2832,31,0,0,0,0
2023-07-17,Delta,N155XX,1932,SFO,CityName,State,DEN,CityName,State,0,0,-11,0,0,,179,859,0,0,0,0,0
2023-07-17,JetBlue,N308XX,7708,ORD,CityName,State,DEN,CityName,State,0,0,3,0,0,,339,2498,0,0,0,0,0
2023-07-17,United,N669XX,3752,SFO,CityName,State,BOS,CityName,State,60,1,52,1,0,,59,1100,52,0,0,0,0
2023-07-17,American,N722XX,8095,SEA,CityName,State,SEA,CityName,State,0,0,-11,0,0,,164,2250,0,0,0,0,0
2023-07-17,Southwest,N560XX,6519,MIA,CityName,State,ORD,CityName,State,120,1,121,1,0,,216,2730,121,0,0,0,0
2023-07-17,Southwest,N898XX,4209,JFK,CityName,State,DEN,CityName,State,0,0,7,0,0,,92,1365,0,0,0,0,0
2023-07-17,Delta,N343XX,3715,BOS,CityName,State,SFO,CityName,State,0,0,-11,0,0,,102,1923,0,0,0,0,0
2023-07-18,Southwest,N195XX,2473,BOS,CityName,State,DFW,CityName,State,0,0,-5,0,0,,247,2680,0,0,0,0,0
2023-07-18,Southwest,N789XX,5363,LAX,CityName,State,DFW,CityName,State,0,0,7,0,0,,345,1545,0,0,0,0,0
2023-07-18,JetBlue,N733XX,3320,SEA,CityName,State,DFW,CityName,State,0,0,-5,0,0,,152,518,0,0,0,0,0
2023-07-18,American,N907XX,1183,DEN,CityName,State,SEA,CityName,State,120,1,108,1,0,,273,1294,108,0,0,0,0
2023-07-18,American,N669XX,104,DFW,CityName,State,SEA,CityName,State,0,0,-7,0,0,,351,2846,0,0,0,0,0
2023-07-18,United,N990XX,2301,ATL,CityName,State,LAX,CityName,State,0,0,-1,0,0,,65,1354,0,0,0,0,0
2023-07-18,JetBlue,N199XX,9954,JFK,CityName,State,MIA,CityName,State,0,0,10,0,0,,303,2424,0,0,0,0,0
2023-07-18,Delta,N433XX,2887,DEN,CityName,State,SEA,CityName,State,0,0,-11,0,0,,49,364,0,0,0,0,0
2023-07-18,American,N313XX,368,DEN,CityName,State,SFO,CityName,State,0,0,-4,0,0,,350,2424,0,0,0,0,0
2023-07-18,Southwest,N586XX,3015,DEN,CityName,State,ORD,CityName,State,0,0,-9,0,0,,297,1181,0,0,0,0,0
2023-07-18,United,N252XX,3417,ORD,CityName,State,BOS,CityName,State,0,0,-8,0,0,,268,2253,0,0,0,0,0
2023-07-18,Delta,N655XX,4853,BOS,CityName,State,SEA,CityName,State,0,0,10,0,0,,96,1723,0,0,0,0,0
2023-07-18,Southwest,N204XX,8906,ATL,CityName,State,DEN,CityName,State,0,0,-7,0,0,,85,866,0,0,0,0,0
2023-07-19,Delta,N273XX,8309,DEN,CityName,State,ATL,CityName,State,0,0,5,0,0,,106,987,0,0,0,0,0
2023-07-19,American,N150XX,1977,LAX,CityName,State,SEA,CityName,State,60,1,57,1,0,,285,1174,0,57,0,0,0
2023-07-19,United,N659XX,6951,ATL,CityName,State,ATL,CityName,State,30,1,40,1,0,,86,1445,0,0,0,0,40
2023-07-19,Delta,N491XX,1984,SEA,CityName,State,ATL,CityName,State,0,0,7,0,0,,271,1810,0,0,0,0,0
2023-07-19,United,N658XX,8349,JFK,CityName,State,JFK,CityName,State,0,0,7,0,0,,145,1235,0,0,0,0,0
2023-07-19,Southwest,N501XX,1868,DEN,CityName,State,SFO,CityName,State,0,0,0,0,1,A,274,2801,0,0,0,0,0
2023-07-19,Southwest,N231XX,5977,SFO,CityName,State,MIA,CityName,State,0,0,-8,0,0,,262,562,0,0,0,0,0
2023-07-19,United,N346XX,569,ATL,CityName,State,ORD,CityName,State,0,0,4,0,0,,214,1048,0,0,0,0,0
2023-07-19,United,N688XX,5069,ORD,CityName,State,DEN,CityName,State,0,0,7,0,0,,346,839,0,0,0,0,0
2023-07-19,JetBlue,N590XX,4253,SEA,CityName,State,SEA,CityName,State,0,0,-1,0,0,,212,1847,0,0,0,0,0
2023-07-19,Delta,N402XX,3818,JFK,CityName,State,JFK,CityName,State,45,1,50,1,0,,145,393,0,50,0,0,0
2023-07-19,Delta,N247XX,279,MIA,CityName,State,JFK,CityName,State,15,1,14,0,0,,261,1056,0,0,0,0,0
2023-07-19,Delta,N299XX,4598,SEA,CityName,State,ATL,CityName,State,0,0,-10,0,0,,79,218,0,0,0,0,0
2023-07-19,American,N406XX,8238,LAX,CityName,State,LAX,CityName,State,0,0,-2,0,0,,234,1858,0,0,0,0,0
2023-07-19,American,N217XX,6064,MIA,CityName,State,ATL,CityName,State,0,0,-11,0,0,,216,1595,0,0,0,0,0
2023-07-19,United,N982XX,5182,BOS,CityName,State,SEA,CityName,State,60,1,59,1,0,,272,2020,0,59,0,0,0
2023-07-19,Delta,N121XX,9018,ORD,CityName,State,MIA,CityName,State,0,0,-1,0,0,,141,1470,0,0,0,0,0
2023-07-19,American,N350XX,2533,BOS,CityName,State,MIA,CityName,State,0,0,-14,0,0,,84,1865,0,0,0,0,0
2023-07-19,Delta,N238XX,7574,ORD,CityName,State,BOS,CityName,State,0,0,7,0,0,,217,191,0,0,0,0,0
2023-07-19,JetBlue,N506XX,8618,DEN,CityName,State,ATL,CityName,State,15,1,20,1,0,,240,2080,20,0,0,0,0
2023-07-19,American,N740XX,9412,BOS,CityName,State,ORD,CityName,State,0,0,-8,0,0,,167,1808,0,0,0,0,0
2023-07-19,United,N599XX,5753,SFO,CityName,State,SEA,CityName,State,0,0,8,0,0,,202,2767,0,0,0,0,0
2023-07-20,American,N201XX,5817,DFW,CityName,State,LAX,CityName,State,60,1,65,1,0,,329,307,65,0,0,0,0
2023-07-20,Southwest,N739XX,405,SFO,CityName,State,JFK,CityName,State,0,0,1,0,0,,75,432,0,0,0,0,0
2023-07-20,Southwest,N339XX,1732,DFW,CityName,State,DFW,CityName,State,0,0,1,0,0,,256,918,0,0,0,0,0
2023-07-20,American,N524XX,5438,JFK,CityName,State,MIA,CityName,State,0,0,-7,0,0,,275,2085,0,0,0,0,0
2023-07-20,United,N714XX,8077,LAX,CityName,State,DEN,CityName,State,0,0,7,0,0,,253,1549,0,0,0,0,0
2023-07-20,Southwest,N567XX,3152,DEN,CityName,State,DEN,CityName,State,0,0,-3,0,0,,312,2707,0,0,0,0,0
2023-07-20,United,N771XX,4911,SFO,CityName,State,ORD,CityName,State,45,1,39,1,0,,238,563,39,0,0,0,0
2023-07-20,United,N239XX,8391,DFW,CityName,State,ATL,CityName,State,30,1,36,1,0,,241,2324,0,0,0,0,36
2023-07-20,American,N404XX,1482,DFW,CityName,State,MIA,CityName,State,0,0,5,0,0,,357,2741,0,0,0,0,0
2023-07-20,Delta,N982XX,6198,ATL,CityName,State,SFO,CityName,State,0,0,0,0,0,,88,1638,0,0,0,0,0
2023-07-20,United,N752XX,7445,LAX,CityName,State,MIA,CityName,State,0,0,-2,0,0,,234,1000,0,0,0,0,0
2023-07-20,Delta,N456XX,4872,JFK,CityName,State,ATL,CityName,State,0,0,6,0,0,,354,1026,0,0,0,0,0
2023-07-20,American,N652XX,1062,MIA,CityName,State,ATL,CityName,State,15,1,12,0,0,,312,1152,0,0,0,0,0
2023-07-20,United,N177XX,6847,ORD,CityName,State,MIA,CityName,State,45,1,37,1,0,,172,1924,0,37,0,0,0
2023-07-20,United,N708XX,1877,ORD,CityName,State,LAX,CityName,State,0,0,4,0,0,,110,2824,0,0,0,0,0
2023-07-20,Delta,N827XX,886,JFK,CityName,State,SEA,CityName,State,15,1,14,0,0,,104,1204,0,0,0,0,0
2023-07-20,JetBlue,N218XX,4505,JFK,CityName,State,DFW,CityName,State,0,0,2,0,0,,233,1018,0,0,0,0,0
2023-07-20,American,N344XX,3314,LAX,CityName,State,DEN,CityName,State,0,0,-3,0,0,,275,588,0,0,0,0,0
2023-07-20,American,N881XX,7703,LAX,CityName,State,ORD,CityName,State,0,0,-2,0,0,,68,1039,0,0,0,0,0
2023-07-20,Delta,N329XX,8304,LAX,CityName,State,DEN,CityName,State,0,0,-5,0,0,,263,1620,0,0,0,0,0
2023-07-20,Southwest,N433XX,9917,DFW,CityName,State,ATL,CityName,State,0,0,6,0,0,,176,176,0,0,0,0,0
2023-07-21,United,N164XX,3097,JFK,CityName,State,SEA,CityName,State,45,1,41,1,0,,89,1853,0,0,41,0,0
2023-07-21,American,N303XX,998,LAX,CityName,State,DEN,CityName,State,0,0,10,0,0,,86,1039,0,0,0,0,0
