FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDel15,ArrDelay,ArrDel15,Cancelled,CancellationCode,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2022-05-24,JetBlue,N199XX,5995,MIA,CityName,State,MIA,CityName,State,0,0,-12,0,0,,212,603,0,0,0,0,0
2022-05-24,JetBlue,N335XX,5843,BOS,CityName,State,SFO,CityName,State,0,0,-3,0,0,,172,2158,0,0,0,0,0
2022-05-25,JetBlue,N676XX,3621,DFW,CityName,State,ORD,CityName,State,0,0,2,0,0,,71,2350,0,0,0,0,0
2022-05-25,JetBlue,N506XX,3731,SFO,CityName,State,ATL,CityName,State,0,0,4,0,0,,136,1777,0,0,0,0,0
2022-05-25,American,N588XX,3222,JFK,CityName,State,BOS,CityName,State,0,0,3,0,0,,110,715,0,0,0,0,0
2022-05-25,Southwest,N200XX,2817,DFW,CityName,State,DEN,CityName,State,15,1,7,0,0,,333,2583,0,0,0,0,0
2022-05-25,JetBlue,N512XX,9933,DEN,CityName,State,JFK,CityName,State,0,0,10,0,0,,263,1152,0,0,0,0,0
2022-05-25,JetBlue,N784XX,1725,LAX,CityName,State,ATL,CityName,State,15,1,20,1,0,,120,897,20,0,0,0,0
2022-05-25,JetBlue,N722XX,1616,DEN,CityName,State,SFO,CityName,State,0,0,6,0,0,,161,202,0,0,0,0,0
2022-05-25,United,N218XX,5140,ATL,CityName,State,ORD,CityName,State,0,0,8,0,0,,181,977,0,0,0,0,0
2022-05-25,United,N418XX,8687,SEA,CityName,State,DEN,CityName,State,0,0,0,0,0,,322,2841,0,0,0,0,0
2022-05-25,American,N481XX,1117,DEN,CityName,State,DEN,CityName,State,0,0,-7,0,0,,332,1658,0,0,0,0,0
2022-05-25,JetBlue,N505XX,1536,DFW,CityName,State,DEN,CityName,State,0,0,-9,0,0,,239,397,0,0,0,0,0
2022-05-25,JetBlue,N435XX,7661,SFO,CityName,State,DEN,CityName,State,0,0,-2,0,0,,221,2410,0,0,0,0,0
2022-05-25,United,N493XX,2249,DEN,CityName,State,ATL,CityName,State,0,0,-12,0,0,,267,805,0,0,0,0,0
2022-05-25,Delta,N410XX,8279,MIA,CityName,State,ORD,CityName,State,0,0,-14,0,0,,130,1399,0,0,0,0,0
2022-05-25,United,N535XX,371,SFO,CityName,State,ATL,CityName,State,0,0,-6,0,0,,239,300,0,0,0,0,0
2022-05-25,Southwest,N394XX,2469,BOS,CityName,State,MIA,CityName,State,0,0,2,0,0,,315,781,0,0,0,0,0
2022-05-25,JetBlue,N284XX,9322,ATL,CityName,State,LAX,CityName,State,30,1,34,1,0,,237,231,34,0,0,0,0
2022-05-26,American,N287XX,2385,SEA,CityName,State,ATL,CityName,State,0,0,-10,0,0,,280,365,0,0,0,0,0
2022-05-26,Delta,N519XX,4897,DFW,CityName,State,MIA,CityName,State,0,0,9,0,0,,270,1622,0,0,0,0,0
2022-05-26,Delta,N449XX,1893,BOS,CityName,State,BOS,CityName,State,0,0,-14,0,0,,68,2859,0,0,0,0,0
2022-05-26,JetBlue,N120XX,7242,JFK,CityName,State,DFW,CityName,State,60,1,67,1,0,,57,2763,67,0,0,0,0
2022-05-26,Southwest,N231XX,9063,ORD,CityName,State,BOS,CityName,State,0,0,4,0,0,,210,2009,0,0,0,0,0
2022-05-26,United,N747XX,2669,ORD,CityName,State,DFW,CityName,State,0,0,-14,0,0,,51,1294,0,0,0,0,0
2022-05-26,American,N261XX,1379,JFK,CityName,State,ATL,CityName,State,0,0,-13,0,0,,87,2251,0,0,0,0,0
2022-05-26,American,N897XX,6418,ORD,CityName,State,DFW,CityName,State,60,1,67,1,0,,237,197,0,0,67,0,0
2022-05-26,JetBlue,N456XX,3775,SFO,CityName,State,SEA,CityName,State,0,0,6,0,0,,288,2457,0,0,0,0,0
2022-05-26,United,N317XX,8360,ATL,CityName,State,SFO,CityName,State,0,0,0,0,0,,122,2621,0,0,0,0,0
2022-05-26,American,N920XX,7292,SEA,CityName,State,ORD,CityName,State,0,0,10,0,0,,178,1851,0,0,0,0,0
2022-05-27,Southwest,N323XX,9961,ORD,CityName,State,DEN,CityName,State,0,0,8,0,0,,162,2585,0,0,0,0,0
2022-05-27,American,N121XX,7916,DFW,CityName,State,JFK,CityName,State,30,1,18,1,0,,193,2084,0,0,0,0,18
2022-05-27,Delta,N763XX,3496,ORD,CityName,State,ATL,CityName,State,0,0,-14,0,0,,358,1475,0,0,0,0,0
2022-05-27,Southwest,N643XX,1710,DFW,CityName,State,SEA,CityName,State,120,1,122,1,0,,308,1630,122,0,0,0,0
2022-05-27,JetBlue,N651XX,9449,DFW,CityName,State,SFO,CityName,State,0,0,-7,0,0,,235,2362,0,0,0,0,0
2022-05-27,JetBlue,N857XX,5088,DEN,CityName,State,DEN,CityName,State,0,0,9,0,0,,99,902,0,0,0,0,0
2022-05-27,United,N858XX,8370,JFK,CityName,State,ORD,CityName,State,0,0,-8,0,0,,66,2631,0,0,0,0,0
2022-05-27,JetBlue,N958XX,1237,LAX,CityName,State,SEA,CityName,State,0,0,1,0,0,,335,2644,0,0,0,0,0
2022-05-27,JetBlue,N583XX,8276,DFW,CityName,State,SEA,CityName,State,0,0,-10,0,0,,324,1642,0,0,0,0,0
2022-05-27,JetBlue,N141XX,3820,SFO,CityName,State,MIA,CityName,State,0,0,-4,0,0,,267,1038,0,0,0,0,0
2022-05-27,Southwest,N812XX,9087,SEA,CityName,State,JFK,CityName,State,15,1,6,0,0,,69,2257,0,0,0,0,0
2022-05-27,American,N417XX,8688,MIA,CityName,State,SEA,CityName,State,0,0,-9,0,0,,264,795,0,0,0,0,0
2022-05-28,JetBlue,N182XX,2371,MIA,CityName,State,ORD,CityName,State,15,1,4,0,0,,121,933,0,0,0,0,0
2022-05-28,Delta,N284XX,2712,ATL,CityName,State,LAX,CityName,State,0,0,-9,0,0,,306,1635,0,0,0,0,0
2022-05-28,American,N648XX,4581,SFO,CityName,State,LAX,CityName,State,0,0,2,0,0,,257,620,0,0,0,0,0
2022-05-28,American,N846XX,2440,DFW,CityName,State,SEA,CityName,State,0,0,-8,0,0,,300,1460,0,0,0,0,0
2022-05-28,Delta,N453XX,3600,DEN,CityName,State,LAX,CityName,State,0,0,-6,0,0,,244,2791,0,0,0,0,0
2022-05-28,Delta,N422XX,2704,MIA,CityName,State,SFO,CityName,State,0,0,-7,0,0,,253,396,0,0,0,0,0
2022-05-28,United,N654XX,9646,SFO,CityName,State,ATL,CityName,State,0,0,-3,0,0,,291,2237,0,0,0,0,0
2022-05-28,Southwest,N972XX,7348,SEA,CityName,State,LAX,CityName,State,0,0,-4,0,0,,52,967,0,0,0,0,0
2022-05-28,Delta,N296XX,6543,ORD,CityName,State,MIA,CityName,State,30,1,24,1,0,,260,1044,0,0,24,0,0
2022-05-28,JetBlue,N899XX,6952,SFO,CityName,State,DFW,CityName,State,0,0,-2,0,0,,207,1837,0,0,0,0,0
2022-05-28,Delta,N688XX,184,SFO,CityName,State,SEA,CityName,State,0,0,-5,0,0,,306,1754,0,0,0,0,0
2022-05-28,United,N625XX,7837,MIA,CityName,State,LAX,CityName,State,0,0,3,0,0,,65,731,0,0,0,0,0
2022-05-28,Delta,N426XX,7976,DFW,CityName,State,ATL,CityName,State,0,0,-7,0,0,,267,1541,0,0,0,0,0
2022-05-28,Delta,N188XX,321,JFK,CityName,State,DFW,CityName,State,0,0,6,0,0,,51,1067,0,0,0,0,0
2022-05-29,Southwest,N226XX,9685,LAX,CityName,State,ORD,CityName,State,0,0,5,0,0,,308,602,0,0,0,0,0
2022-05-29,American,N675XX,954,BOS,CityName,State,SFO,CityName,State,0,0,-4,0,0,,285,1022,0,0,0,0,0
2022-05-29,United,N778XX,7970,LAX,CityName,State,DFW,CityName,State,0,0,5,0,0,,349,2440,0,0,0,0,0
2022-05-29,JetBlue,N682XX,3218,ATL,CityName,State,MIA,CityName,State,0,0,-5,0,0,,65,2852,0,0,0,0,0
2022-05-29,JetBlue,N587XX,8243,JFK,CityName,State,DFW,CityName,State,0,0,-2,0,0,,72,2780,0,0,0,0,0
2022-05-29,Southwest,N619XX,4599,MIA,CityName,State,JFK,CityName,State,0,0,-1,0,0,,165,1867,0,0,0,0,0
2022-05-29,Southwest,N299XX,577,ORD,CityName,State,SFO,CityName,State,0,0,5,0,0,,129,2589,0,0,0,0,0
2022-05-29,Delta,N663XX,4889,SFO,CityName,State,DEN,CityName,State,15,1,1,0,0,,348,971,0,0,0,0,0
2022-05-29,Southwest,N765XX,7070,SEA,CityName,State,SEA,CityName,State,0,0,-12,0,0,,53,2997,0,0,0,0,0
2022-05-29,American,N619XX,2929,LAX,CityName,State,LAX,CityName,State,0,0,-1,0,0,,297,1892,0,0,0,0,0
2022-05-29,American,N472XX,4817,SEA,CityName,State,JFK,CityName,State,15,1,4,0,0,,47,2217,0,0,0,0,0
2022-05-29,Delta,N466XX,8182,SEA,CityName,State,SFO,CityName,State,120,1,114,1,0,,269,1591,0,114,0,0,0
2022-05-29,United,N203XX,9541,ORD,CityName,State,JFK,CityName,State,45,1,47,1,0,,208,2191,0,0,47,0,0
2022-05-29,United,N752XX,6925,ATL,CityName,State,DFW,CityName,State,0,0,8,0,0,,260,2188,0,0,0,0,0
2022-05-29,Southwest,N447XX,7152,LAX,CityName,State,LAX,CityName,State,0,0,0,0,1,A,71,2788,0,0,0,0,0
2022-05-29,Delta,N466XX,9120,DFW,CityName,State,SFO,CityName,State,0,0,-8,0,0,,254,1851,0,0,0,0,0
2022-05-29,JetBlue,N748XX,7137,MIA,CityName,State,SEA,CityName,State,0,0,-2,0,0,,316,280,0,0,0,0,0
2022-05-29,Southwest,N423XX,4120,LAX,CityName,State,ATL,CityName,State,0,0,-11,0,0,,257,2896,0,0,0,0,0
2022-05-30,Southwest,N909XX,9823,SEA,CityName,State,MIA,CityName,State,30,1,34,1,0,,279,2745,0,0,34,0,0
2022-05-30,JetBlue,N115XX,3793,MIA,CityName,State,SEA,CityName,State,0,0,-1,0,0,,306,1802,0,0,0,0,0
2022-05-30,JetBlue,N588XX,9707,DFW,CityName,State,DEN,CityName,State,60,1,59,1,0,,274,831,0,0,59,0,0
2022-05-30,Delta,N815XX,3534,MIA,CityName,State,SFO,CityName,State,15,1,12,0,0,,293,220,0,0,0,0,0
2022-05-30,JetBlue,N154XX,7936,MIA,CityName,State,SEA,CityName,State,0,0,-5,0,0,,117,266,0,0,0,0,0
2022-05-30,Delta,N561XX,7618,LAX,CityName,State,SFO,CityName,State,30,1,36,1,0,,147,1961,0,0,36,0,0
2022-05-30,JetBlue,N170XX,8484,DFW,CityName,State,BOS,CityName,State,0,0,10,0,0,,326,1295,0,0,0,0,0
2022-05-30,JetBlue,N993XX,5906,BOS,CityName,State,SFO,CityName,State,0,0,-13,0,0,,72,2681,0,0,0,0,0
2022-05-31,American,N406XX,392,JFK,CityName,State,LAX,CityName,State,0,0,-1,0,0,,192,548,0,0,0,0,0
2022-05-31,Delta,N901XX,167,LAX,CityName,State,JFK,CityName,State,0,0,-1,0,0,,234,2856,0,0,0,0,0
2022-05-31,JetBlue,N802XX,1261,DFW,CityName,State,LAX,CityName,State,0,0,2,0,0,,264,1204,0,0,0,0,0
2022-05-31,United,N401XX,6802,JFK,CityName,State,SFO,CityName,State,0,0,-7,0,0,,287,367,0,0,0,0,0
2022-05-31,United,N691XX,3921,LAX,CityName,State,LAX,CityName,State,15,1,22,1,0,,304,1598,0,0,0,0,22
2022-05-31,Delta,N761XX,5364,JFK,CityName,State,SEA,CityName,State,0,0,10,0,0,,171,1029,0,0,0,0,0
2022-05-31,American,N135XX,3066,LAX,CityName,State,ORD,CityName,State,45,1,35,1,0,,162,2009,0,0,0,0,35
2022-05-31,Delta,N626XX,879,DEN,CityName,State,LAX,CityName,State,0,0,6,0,0,,50,2861,0,0,0,0,0
2022-05-31,Southwest,N318XX,4776,DFW,CityName,State,DFW,CityName,State,0,0,-14,0,0,,342,1129,0,0,0,0,0
2022-05-31,American,N139XX,7053,DFW,CityName,State,LAX,CityName,State,0,0,3,0,0,,53,374,0,0,0,0,0
2022-05-31,American,N878XX,2076,SEA,CityName,State,DEN,CityName,State,0,0,0,0,1,A,192,1735,0,0,0,0,0
2022-05-31,Delta,N126XX,4667,ATL,CityName,State,ORD,CityName,State,0,0,-5,0,0,,305,735,0,0,0,0,0
2022-05-31,JetBlue,N938XX,136,ORD,CityName,State,ATL,CityName,State,15,1,20,1,0,,265,500,20,0,0,0,0
2022-05-31,United,N740XX,1615,LAX,CityName,State,ORD,CityName,State,0,0,4,0,0,,312,2869,0,0,0,0,0
2022-05-31,American,N829XX,7191,BOS,CityName,State,JFK,CityName,State,60,1,48,1,0,,289,2684,48,0,0,0,0
2022-05-31,Delta,N922XX,1078,DFW,CityName,State,JFK,CityName,State,0,0,6,0,0,,300,2502,0,0,0,0,0
2022-05-31,JetBlue,N211XX,935,JFK,CityName,State,BOS,CityName,State,0,0,-13,0,0,,324,2978,0,0,0,0,0
2022-05-31,United,N224XX,5622,JFK,CityName,State,JFK,CityName,State,15,1,16,1,0,,225,2784,16,0,0,0,0
2022-06-01,American,N513XX,5549,JFK,CityName,State,ATL,CityName,State,0,0,0,0,0,,167,1809,0,0,0,0,0
2022-06-01,American,N742XX,9324,LAX,CityName,State,BOS,CityName,State,0,0,1,0,0,,135,2666,0,0,0,0,0
2022-06-01,Delta,N595XX,4947,JFK,CityName,State,DEN,CityName,State,0,0,-9,0,0,,333,1714,0,0,0,0,0
2022-06-01,Delta,N568XX,4132,BOS,CityName,State,MIA,CityName,State,15,1,8,0,0,,169,2061,0,0,0,0,0
2022-06-01,Delta,N405XX,858,SFO,CityName,State,BOS,CityName,State,0,0,-14,0,0,,128,2782,0,0,0,0,0
2022-06-01,United,N514XX,8203,DFW,CityName,State,LAX,CityName,State,0,0,-10,0,0,,173,2958,0,0,0,0,0
2022-06-01,American,N808XX,6626,MIA,CityName,State,ORD,CityName,State,0,0,3,0,0,,137,1795,0,0,0,0,0
2022-06-01,Delta,N879XX,7271,ATL,CityName,State,ORD,CityName,State,60,1,66,1,0,,187,1178,66,0,0,0,0
2022-06-01,United,N343XX,6938,BOS,CityName,State,BOS,CityName,State,30,1,38,1,0,,351,590,0,0,38,0,0
2022-06-01,JetBlue,N355XX,3086,DFW,CityName,State,ORD,CityName,State,0,0,0,0,1,A,315,821,0,0,0,0,0
2022-06-01,JetBlue,N263XX,757,DEN,CityName,State,SFO,CityName,State,0,0,-11,0,0,,150,2046,0,0,0,0,0
2022-06-01,Delta,N865XX,4091,LAX,CityName,State,BOS,CityName,State,0,0,-10,0,0,,355,2822,0,0,0,0,0
2022-06-01,American,N866XX,2951,SFO,CityName,State,DEN,CityName,State,15,1,16,1,0,,73,2168,0,0,0,0,16
2022-06-01,United,N785XX,5882,SFO,CityName,State,ATL,CityName,State,0,0,-13,0,0,,210,949,0,0,0,0,0
2022-06-02,United,N570XX,6846,MIA,CityName,State,JFK,CityName,State,0,0,3,0,0,,266,1997,0,0,0,0,0
2022-06-02,Delta,N620XX,4840,DEN,CityName,State,BOS,CityName,State,0,0,3,0,0,,349,1712,0,0,0,0,0
2022-06-02,Southwest,N362XX,6070,ATL,CityName,State,SFO,CityName,State,0,0,-5,0,0,,107,1641,0,0,0,0,0
2022-06-02,Southwest,N576XX,7869,DEN,CityName,State,SEA,CityName,State,0,0,9,0,0,,305,366,0,0,0,0,0
2022-06-02,Delta,N178XX,2947,LAX,CityName,State,ATL,CityName,State,45,1,51,1,0,,188,2333,51,0,0,0,0
2022-06-02,JetBlue,N141XX,5624,BOS,CityName,State,ORD,CityName,State,15,1,17,1,0,,176,2068,0,0,0,0,17
2022-06-02,Delta,N199XX,4296,ORD,CityName,State,LAX,CityName,State,0,0,1,0,0,,253,2341,0,0,0,0,0
2022-06-02,Southwest,N135XX,9991,ATL,CityName,State,ATL,CityName,State,0,0,-3,0,0,,63,1868,0,0,0,0,0
2022-06-03,JetBlue,N164XX,9705,DEN,CityName,State,BOS,CityName,State,0,0,-3,0,0,,228,2238,0,0,0,0,0
2022-06-03,Delta,N355XX,5491,DEN,CityName,State,SEA,CityName,State,0,0,-8,0,0,,258,2498,0,0,0,0,0
2022-06-03,Southwest,N901XX,4611,SFO,CityName,State,ORD,CityName,State,0,0,3,0,0,,212,845,0,0,0,0,0
2022-06-03,United,N517XX,8562,SEA,CityName,State,ORD,CityName,State,120,1,113,1,0,,224,1705,0,0,113,0,0
2022-06-03,Southwest,N351XX,9791,SEA,CityName,State,BOS,CityName,State,0,0,1,0,0,,155,2464,0,0,0,0,0
2022-06-03,Delta,N437XX,9605,MIA,CityName,State,MIA,CityName,State,0,0,5,0,0,,164,1361,0,0,0,0,0
2022-06-03,JetBlue,N334XX,6371,SEA,CityName,State,MIA,CityName,State,45,1,41,1,0,,352,329,41,0,0,0,0
2022-06-03,Southwest,N529XX,5862,JFK,CityName,State,JFK,CityName,State,0,0,0,0,1,A,145,2498,0,0,0,0,0
2022-06-03,United,N202XX,6491,ATL,CityName,State,LAX,CityName,State,0,0,0,0,0,,337,684,0,0,0,0,0
2022-06-03,United,N766XX,2748,LAX,CityName,State,SFO,CityName,State,0,0,6,0,0,,206,433,0,0,0,0,0
2022-06-03,Delta,N216XX,1769,LAX,CityName,State,LAX,CityName,State,0,0,-8,0,0,,101,2016,0,0,0,0,0
2022-06-04,American,N199XX,8558,ORD,CityName,State,ORD,CityName,State,0,0,6,0,0,,156,777,0,0,0,0,0
2022-06-04,American,N367XX,8986,MIA,CityName,State,ORD,CityName,State,0,0,-7,0,0,,60,450,0,0,0,0,0
2022-06-04,Delta,N527XX,7911,LAX,CityName,State,BOS,CityName,State,45,1,38,1,0,,301,2522,0,38,0,0,0
2022-06-04,Southwest,N544XX,1091,BOS,CityName,State,DEN,CityName,State,0,0,4,0,0,,186,1131,0,0,0,0,0
2022-06-04,Southwest,N826XX,5364,ATL,CityName,State,DEN,CityName,State,60,1,67,1,0,,74,939,0,0,0,0,67
2022-06-04,JetBlue,N226XX,3538,ATL,CityName,State,DFW,CityName,State,30,1,22,1,0,,230,2439,0,0,0,0,22
2022-06-04,American,N821XX,9639,ORD,CityName,State,ATL,CityName,State,0,0,-4,0,0,,283,2031,0,0,0,0,0
2022-06-04,United,N864XX,6010,BOS,CityName,State,SEA,CityName,State,0,0,3,0,0,,290,1060,0,0,0,0,0
2022-06-04,United,N544XX,7506,BOS,CityName,State,BOS,CityName,State,0,0,2,0,0,,57,515,0,0,0,0,0
2022-06-04,United,N972XX,1257,MIA,CityName,State,BOS,CityName,State,30,1,26,1,0,,83,2061,0,0,0,0,26
2022-06-04,United,N336XX,6976,DEN,CityName,State,JFK,CityName,State,0,0,-12,0,0,,229,2614,0,0,0,0,0
2022-06-04,Southwest,N202XX,2163,DFW,CityName,State,BOS,CityName,State,0,0,3,0,0,,153,1343,0,0,0,0,0
2022-06-04,Southwest,N557XX,1990,ATL,CityName,State,DEN,CityName,State,0,0,-1,0,0,,161,792,0,0,0,0,0
2022-06-04,Delta,N111XX,914,LAX,CityName,State,DFW,CityName,State,45,1,41,1,0,,239,2144,0,0,0,0,41
2022-06-04,JetBlue,N608XX,7783,LAX,CityName,State,DEN,CityName,State,0,0,-8,0,0,,46,263,0,0,0,0,0
2022-06-04,United,N438XX,2354,JFK,CityName,State,ATL,CityName,State,15,1,24,1,0,,288,2564,0,24,0,0,0
2022-06-04,Delta,N221XX,5906,SEA,CityName,State,SFO,CityName,State,45,1,39,1,0,,191,1987,0,0,39,0,0
2022-06-04,Delta,N715XX,5539,SFO,CityName,State,ATL,CityName,State,0,0,6,0,0,,281,2992,0,0,0,0,0
2022-06-04,JetBlue,N948XX,9208,MIA,CityName,State,LAX,CityName,State,0,0,1,0,0,,165,1143,0,0,0,0,0
2022-06-04,United,N399XX,3751,JFK,CityName,State,ATL,CityName,State,45,1,53,1,0,,90,989,0,0,53,0,0
2022-06-04,JetBlue,N676XX,1537,DFW,CityName,State,DFW,CityName,State,0,0,-9,0,0,,64,431,0,0,0,0,0
2022-06-04,Southwest,N313XX,1308,BOS,CityName,State,SEA,CityName,State,240,1,241,1,0,,130,2657,0,0,0,0,241
2022-06-04,United,N405XX,3289,MIA,CityName,State,DFW,CityName,State,0,0,-10,0,0,,111,1950,0,0,0,0,0
2022-06-05,United,N670XX,5475,BOS,CityName,State,BOS,CityName,State,0,0,6,0,0,,276,2967,0,0,0,0,0
2022-06-05,JetBlue,N195XX,5583,LAX,CityName,State,ORD,CityName,State,0,0,-9,0,0,,71,728,0,0,0,0,0
2022-06-05,United,N133XX,7117,SFO,CityName,State,LAX,CityName,State,0,0,-8,0,0,,283,378,0,0,0,0,0
2022-06-05,Southwest,N722XX,6394,SFO,CityName,State,BOS,CityName,State,0,0,7,0,0,,277,1100,0,0,0,0,0
2022-06-05,Southwest,N556XX,4107,SFO,CityName,State,ORD,CityName,State,0,0,8,0,0,,181,2603,0,0,0,0,0
2022-06-05,American,N431XX,8838,LAX,CityName,State,BOS,CityName,State,0,0,7,0,0,,230,808,0,0,0,0,0
2022-06-05,American,N810XX,6806,MIA,CityName,State,DFW,CityName,State,0,0,5,0,0,,243,2654,0,0,0,0,0
2022-06-05,Delta,N836XX,4170,MIA,CityName,State,JFK,CityName,State,0,0,-7,0,0,,92,2587,0,0,0,0,0
2022-06-06,Southwest,N482XX,8390,MIA,CityName,State,DEN,CityName,State,0,0,9,0,0,,340,553,0,0,0,0,0
2022-06-06,Southwest,N860XX,6479,SEA,CityName,State,SFO,CityName,State,15,1,5,0,0,,131,2728,0,0,0,0,0
2022-06-06,JetBlue,N357XX,8139,MIA,CityName,State,SEA,CityName,State,0,0,-12,0,0,,296,2476,0,0,0,0,0
2022-06-06,JetBlue,N875XX,3773,ORD,CityName,State,SEA,CityName,State,0,0,7,0,0,,183,1958,0,0,0,0,0
2022-06-06,United,N191XX,255,LAX,CityName,State,BOS,CityName,State,0,0,9,0,0,,147,2507,0,0,0,0,0
2022-06-06,JetBlue,N394XX,1325,ORD,CityName,State,DEN,CityName,State,30,1,40,1,0,,270,1953,0,0,40,0,0
2022-06-06,American,N643XX,2074,ORD,CityName,State,LAX,CityName,State,0,0,9,0,0,,138,656,0,0,0,0,0
2022-06-06,Delta,N277XX,5131,SEA,CityName,State,BOS,CityName,State,30,1,22,1,0,,127,2104,0,0,22,0,0
2022-06-06,Southwest,N811XX,1779,DEN,CityName,State,ORD,CityName,State,15,1,4,0,0,,255,2006,0,0,0,0,0
2022-06-06,Delta,N926XX,3290,DEN,CityName,State,MIA,CityName,State,0,0,0,0,0,,276,2177,0,0,0,0,0
2022-06-06,American,N198XX,699,ATL,CityName,State,LAX,CityName,State,0,0,-11,0,0,,251,2487,0,0,0,0,0
2022-06-06,Delta,N955XX,3740,ATL,CityName,State,SEA,CityName,State,0,0,10,0,0,,288,1794,0,0,0,0,0
2022-06-06,JetBlue,N634XX,4567,ATL,CityName,State,SFO,CityName,State,0,0,-1,0,0,,183,522,0,0,0,0,0
2022-06-07,Southwest,N297XX,6566,ATL,CityName,State,LAX,CityName,State,30,1,21,1,0,,351,292,21,0,0,0,0
2022-06-07,American,N908XX,3768,BOS,CityName,State,BOS,CityName,State,0,0,7,0,0,,113,805,0,0,0,0,0
2022-06-07,Southwest,N164XX,439,BOS,CityName,State,BOS,CityName,State,0,0,-9,0,0,,209,2802,0,0,0,0,0
2022-06-07,American,N448XX,5149,DFW,CityName,State,SFO,CityName,State,0,0,0,0,1,A,246,1314,0,0,0,0,0
2022-06-07,American,N242XX,3206,JFK,CityName,State,LAX,CityName,State,0,0,-11,0,0,,115,2960,0,0,0,0,0
2022-06-07,JetBlue,N187XX,2226,BOS,CityName,State,DEN,CityName,State,0,0,3,0,0,,197,2127,0,0,0,0,0
2022-06-07,American,N790XX,9372,MIA,CityName,State,ATL,CityName,State,0,0,7,0,0,,193,2762,0,0,0,0,0
2022-06-07,United,N266XX,1565,DEN,CityName,State,ATL,CityName,State,0,0,-11,0,0,,121,2734,0,0,0,0,0
2022-06-07,United,N538XX,3124,DFW,CityName,State,DFW,CityName,State,0,0,-12,0,0,,229,1317,0,0,0,0,0
2022-06-07,United,N163XX,6302,MIA,CityName,State,MIA,CityName,State,0,0,8,0,0,,291,2237,0,0,0,0,0
2022-06-07,Delta,N996XX,4897,DEN,CityName,State,MIA,CityName,State,15,1,12,0,0,,85,1977,0,0,0,0,0
2022-06-07,United,N293XX,1175,ATL,CityName,State,DFW,CityName,State,45,1,52,1,0,,355,1185,0,0,52,0,0
2022-06-07,United,N345XX,668,ORD,CityName,State,ORD,CityName,State,15,1,2,0,0,,70,683,0,0,0,0,0
2022-06-07,American,N555XX,4914,BOS,CityName,State,LAX,CityName,State,0,0,-4,0,0,,166,1080,0,0,0,0,0
2022-06-07,Delta,N226XX,5208,MIA,CityName,State,ATL,CityName,State,0,0,-12,0,0,,336,834,0,0,0,0,0
2022-06-07,Southwest,N876XX,5153,DFW,CityName,State,ATL,CityName,State,0,0,-3,0,0,,233,2087,0,0,0,0,0
2022-06-07,Southwest,N735XX,620,SFO,CityName,State,ORD,CityName,State,15,1,14,0,0,,203,1725,0,0,0,0,0
2022-06-07,American,N981XX,8193,ATL,CityName,State,MIA,CityName,State,0,0,-4,0,0,,103,968,0,0,0,0,0
2022-06-07,American,N864XX,3264,SEA,CityName,State,MIA,CityName,State,0,0,9,0,0,,272,1523,0,0,0,0,0
2022-06-07,Southwest,N715XX,890,ATL,CityName,State,ORD,CityName,State,30,1,38,1,0,,105,2073,38,0,0,0,0
2022-06-07,Delta,N655XX,9127,JFK,CityName,State,ORD,CityName,State,0,0,2,0,0,,293,2232,0,0,0,0,0
2022-06-07,Southwest,N844XX,6114,SFO,CityName,State,JFK,CityName,State,0,0,0,0,1,A,257,731,0,0,0,0,0
2022-06-07,American,N235XX,6868,ATL,CityName,State,SEA,CityName,State,0,0,-7,0,0,,140,2237,0,0,0,0,0
2022-06-08,American,N759XX,346,JFK,CityName,State,MIA,CityName,State,0,0,-10,0,0,,292,2593,0,0,0,0,0
2022-06-08,United,N266XX,6249,ORD,CityName,State,DFW,CityName,State,0,0,4,0,0,,295,805,0,0,0,0,0
2022-06-08,JetBlue,N403XX,9733,DEN,CityName,State,MIA,CityName,State,45,1,36,1,0,,293,1585,36,0,0,0,0
2022-06-08,United,N887XX,9507,BOS,CityName,State,SFO,CityName,State,0,0,-11,0,0,,129,554,0,0,0,0,0
2022-06-08,JetBlue,N795XX,3826,BOS,CityName,State,SEA,CityName,State,0,0,2,0,0,,209,1929,0,0,0,0,0
2022-06-08,JetBlue,N703XX,4840,BOS,CityName,State,DFW,CityName,State,0,0,7,0,0,,160,2125,0,0,0,0,0
2022-06-08,Delta,N705XX,6099,JFK,CityName,State,ATL,CityName,State,15,1,4,0,0,,121,839,0,0,0,0,0
2022-06-08,JetBlue,N960XX,4174,MIA,CityName,State,SEA,CityName,State,0,0,-4,0,0,,155,1228,0,0,0,0,0
2022-06-08,JetBlue,N809XX,9144,JFK,CityName,State,SFO,CityName,State,45,1,53,1,0,,274,2648,0,0,0,0,53
2022-06-08,Delta,N847XX,8692,LAX,CityName,State,ORD,CityName,State,15,1,21,1,0,,77,1510,0,21,0,0,0
2022-06-08,Southwest,N259XX,1952,DEN,CityName,State,DFW,CityName,State,45,1,37,1,0,,88,2930,0,0,0,0,37
2022-06-08,American,N551XX,8577,SFO,CityName,State,DFW,CityName,State,0,0,2,0,0,,45,2812,0,0,0,0,0
2022-06-08,Delta,N393XX,1489,SEA,CityName,State,MIA,CityName,State,0,0,10,0,0,,119,153,0,0,0,0,0
